Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score
15847.0,64,26,433.3,3,2,2,322
15848.0,257,35,139.94,1,3,1,131
15849.0,232,1,-5876.34,1,1,1,111
15850.0,12,237,819.87,5,5,3,553
15851.0,162,8,109.73,2,1,1,211
15852.0,162,11,96.55,2,1,1,211
15854.0,12,118,2609.16,5,4,5,545
15855.0,112,15,340.48,2,2,2,222
15856.0,1,519,17643.77,5,5,5,555
15857.0,66,10,273.48,3,1,2,312
15858.0,3,294,2479.02,5,5,5,555
15859.0,68,22,438.46,3,2,2,322
15860.0,4,226,1528.0,5,5,4,554
15861.0,92,257,1217.63,2,5,4,254
15862.0,9,434,2095.41,5,5,5,555
15863.0,253,61,289.86,1,3,2,132
15864.0,17,3,244.44000000000003,4,1,2,412
15865.0,49,87,1353.79,3,4,4,344
15867.0,5,605,5177.06,5,5,5,555
15868.0,219,4,94.53,1,1,1,111
15869.0,262,20,174.02,1,2,1,121
15870.0,32,71,508.52,4,4,3,443
15871.0,73,5,33.099999999999994,2,1,1,211
15872.0,14,87,434.75,5,4,2,542
15873.0,128,9,138.23999999999998,2,1,1,211
15874.0,23,233,6804.33,4,5,5,455
15875.0,282,25,111.72,1,2,1,121
15876.0,45,11,1449.1399999999999,3,1,4,314
15878.0,197,51,330.77,1,3,2,132
15879.0,40,183,1157.3,3,5,4,354
15880.0,5,106,313.28000000000003,5,4,2,542
15882.0,4,54,953.5500000000001,5,3,4,534
15884.0,68,16,243.75000000000003,3,2,2,322
15885.0,19,104,1358.22,4,4,4,444
15886.0,52,50,871.78,3,3,3,333
15887.0,42,37,1027.15,3,3,4,334
15888.0,36,27,260.85,3,2,2,322
15889.0,5,308,1348.96,5,5,4,554
15890.0,30,10,535.65,4,1,3,413
15892.0,305,38,128.2,1,3,1,131
15893.0,117,1,305.28000000000003,2,1,2,212
15894.0,5,38,156.74,5,3,1,531
15896.0,260,1,-1899.67,1,1,1,111
15898.0,3,616,4149.68,5,5,5,555
15899.0,4,4,56.25,5,1,1,511
15900.0,49,80,539.39,3,4,3,343
15901.0,87,57,320.35,2,3,2,232
15902.0,16,18,145.01,4,2,1,421
15903.0,14,44,3733.48,5,3,5,535
15905.0,179,22,114.69,1,2,1,121
15906.0,10,56,946.1,5,3,4,534
15908.0,126,41,764.57,2,3,3,233
15910.0,36,361,1449.6200000000001,3,5,4,354
15911.0,84,261,1401.55,2,5,4,254
15912.0,72,76,810.08,2,4,3,243
15913.0,170,1,6.300000000000001,2,1,1,211
15914.0,14,13,205.99,5,1,1,511
15915.0,37,146,429.21,3,5,2,352
15916.0,2,182,1786.43,5,5,4,554
15917.0,242,143,437.53000000000003,1,5,2,152
15918.0,267,21,248.65,1,2,2,122
15919.0,4,49,270.72,5,3,2,532
15920.0,60,48,404.14,3,3,2,332
15921.0,32,58,466.08,4,3,2,432
15922.0,8,12,363.6,5,1,2,512
15923.0,8,21,127.08,5,2,1,521
15924.0,367,15,102.82,1,2,1,121
15926.0,178,7,134.44,1,1,1,111
15927.0,283,17,123.39,1,2,1,121
15928.0,292,11,293.53,1,1,2,112
15929.0,280,1,594.0,1,1,3,113
15931.0,64,14,239.9,3,1,2,312
15934.0,53,29,2190.66,3,2,5,325
15935.0,367,22,-308.82,1,2,1,121
15936.0,15,19,282.79,5,2,2,522
15938.0,92,21,330.23,2,2,2,222
15939.0,10,85,2945.38,5,4,5,545
15940.0,45,1,-31.8,3,1,1,311
15941.0,149,10,230.6,2,1,1,211
15943.0,285,12,271.28999999999996,1,1,2,112
15944.0,29,32,1839.1399999999999,4,3,4,434
15945.0,1,28,646.27,5,2,3,523
15946.0,138,26,2304.18,2,2,5,225
15948.0,60,35,553.85,3,3,3,333
15950.0,11,299,5233.25,5,5,5,555
15951.0,17,18,304.95,4,2,2,422
15953.0,5,89,1890.1699999999998,5,4,4,544
15954.0,225,20,190.75,1,2,1,121
15955.0,8,183,4232.8,5,5,5,555
15956.0,187,18,617.6,1,2,3,123
15957.0,56,109,501.21,3,4,3,343
15958.0,39,67,388.64,3,4,2,342
15959.0,318,78,579.49,1,4,3,143
15960.0,10,27,394.0,5,2,2,522
15961.0,15,42,451.28999999999996,5,3,2,532
15962.0,85,58,295.83,2,3,2,232
15964.0,299,21,272.96000000000004,1,2,2,122
15965.0,3,248,2153.7,5,5,5,555
15966.0,80,32,399.58,2,3,2,232
15967.0,15,418,2600.37,5,5,5,555
15968.0,24,85,418.05,4,4,2,442
15969.0,61,15,460.95,3,2,2,322
15970.0,234,13,703.22,1,1,3,113
15971.0,21,10,730.5800000000002,4,1,3,413
15972.0,92,145,1810.27,2,5,4,254
15973.0,2,11,680.62,5,1,3,513
15976.0,46,300,1315.7,3,5,4,354
15978.0,59,82,2173.84,3,4,5,345
15979.0,238,22,329.22,1,2,2,122
15980.0,100,76,4147.42,2,4,5,245
15981.0,31,198,5859.59,4,5,5,455
15982.0,241,45,324.51,1,3,2,132
15983.0,1,203,2483.8,5,5,5,555
15984.0,4,478,5854.15,5,5,5,555
15985.0,72,67,1572.8600000000001,2,4,4,244
15986.0,17,11,186.3,4,1,1,411
15987.0,4,56,230.85,5,3,2,532
15988.0,187,102,612.0600000000001,1,4,3,143
15989.0,11,88,372.51,5,4,2,542
15990.0,130,128,1217.94,2,4,4,244
15991.0,170,6,150.55,2,1,1,211
15992.0,32,51,854.61,4,3,3,433
15994.0,47,81,771.77,3,4,3,343
15995.0,50,111,696.19,3,4,3,343
15996.0,2,82,626.22,5,4,3,543
15997.0,253,1,-23.4,1,1,1,111
15998.0,29,937,5136.22,4,5,5,455
15999.0,371,1,20.4,1,1,1,111
16001.0,17,39,519.06,4,3,3,433
16002.0,261,42,169.21,1,3,1,131
16003.0,17,100,2878.46,4,4,5,445
16004.0,110,90,2146.39,2,4,5,245
16005.0,11,297,1788.38,5,5,4,554
16006.0,23,74,245.77,4,4,2,442
16007.0,19,281,1373.2,4,5,4,454
16008.0,18,221,4905.35,4,5,5,455
16010.0,12,214,1314.61,5,5,4,554
16011.0,2,245,2504.3,5,5,5,555
16012.0,37,147,1574.5,3,5,4,354
16013.0,7,100,19422.67,5,4,5,545
16014.0,44,146,467.89,3,5,2,352
16016.0,2,150,1011.73,5,5,4,554
16017.0,53,99,1341.95,3,4,4,344
16018.0,32,28,289.23,4,2,2,422
16019.0,17,255,13189.91,4,5,5,455
16021.0,31,145,532.25,4,5,3,453
16024.0,47,22,232.96,3,2,2,322
16027.0,93,21,947.72,2,2,4,224
16028.0,231,5,82.2,1,1,1,111
16029.0,8,146,40808.3,5,5,5,555
16032.0,92,212,1970.45,2,5,4,254
16033.0,5,267,1964.78,5,5,4,554
16034.0,30,36,488.07,4,3,3,433
16035.0,196,21,217.73,1,2,1,121
16036.0,60,85,1797.92,3,4,4,344
16037.0,176,34,634.42,2,3,3,233
16039.0,59,33,449.65,3,3,2,332
16040.0,66,63,1070.15,3,4,4,344
16042.0,1,66,1005.63,5,4,4,544
16043.0,15,34,1082.6000000000001,5,3,4,534
16044.0,71,19,340.84000000000003,2,2,2,222
16045.0,52,76,1846.33,3,4,4,344
16046.0,198,22,235.78,1,2,2,122
16047.0,318,1,107.14,1,1,1,111
16048.0,9,37,812.84,5,3,3,533
16049.0,11,189,787.89,5,5,3,553
16050.0,19,11,162.8,4,1,1,411
16051.0,317,12,188.44,1,1,1,111
16053.0,49,113,2094.19,3,4,5,345
16054.0,54,57,1306.78,3,3,4,334
16057.0,67,131,1061.85,3,5,4,354
16058.0,42,2,62.7,3,1,1,311
16059.0,3,242,1757.91,5,5,4,554
16060.0,36,24,541.95,3,2,3,323
16061.0,56,4,74.9,3,1,1,311
16062.0,15,121,1709.83,5,4,4,544
16064.0,361,18,111.0,1,2,1,121
16065.0,1,361,1993.53,5,5,4,554
16067.0,198,82,3026.19,1,4,5,145
16068.0,229,39,122.93,1,3,1,131
16069.0,53,25,457.7,3,2,2,322
16071.0,163,52,750.5600000000001,2,3,3,233
16072.0,64,533,3744.57,3,5,5,355
16074.0,26,26,265.25,4,2,2,422
16075.0,138,42,726.98,2,3,3,233
16077.0,210,9,600.0,1,1,3,113
16078.0,305,38,283.79,1,3,2,132
16080.0,21,22,296.3,4,2,2,422
16081.0,2,172,1653.28,5,5,4,554
16082.0,306,16,106.75,1,2,1,121
16083.0,18,40,1033.8,4,3,4,434
16085.0,16,211,1356.22,4,5,4,454
16086.0,3,98,1743.6,5,4,4,544
16087.0,25,10,1739.92,4,1,4,414
16088.0,211,6,1437.43,1,1,4,114
16089.0,22,50,271.44,4,3,2,432
16090.0,260,20,205.91,1,2,1,121
16092.0,140,41,736.13,2,3,3,233
16094.0,11,144,2557.33,5,5,5,555
16095.0,92,30,447.05,2,2,2,222
16096.0,52,54,1264.3500000000001,3,3,4,334
16098.0,9,96,2442.47,5,4,5,545
16099.0,53,31,836.35,3,2,3,323
16100.0,98,37,582.64,2,3,3,233
16101.0,70,117,1921.46,3,4,4,344
16103.0,25,159,4573.12,4,5,5,455
16104.0,54,213,2213.0,3,5,5,355
16105.0,74,97,2049.23,2,4,4,244
16108.0,66,94,1355.83,3,4,4,344
16109.0,283,14,311.7,1,1,2,112
16110.0,158,95,481.79,2,4,3,243
16111.0,64,75,562.48,3,4,3,343
16115.0,33,144,907.17,4,5,3,453
16117.0,38,60,417.84,3,3,2,332
16118.0,29,47,4255.43,4,3,5,435
16119.0,30,38,1297.45,4,3,4,434
16120.0,58,65,1747.77,3,4,4,344
16121.0,16,148,590.08,4,5,3,453
16122.0,2,26,316.92,5,2,2,522
16124.0,54,72,1522.24,3,4,4,344
16125.0,3,288,4298.3,5,5,5,555
16126.0,15,267,8359.03,5,5,5,555
16127.0,362,35,145.06,1,3,1,131
16128.0,16,98,1868.18,4,4,4,444
16129.0,43,96,1396.05,3,4,4,344
16130.0,58,55,987.48,3,3,4,334
16131.0,11,147,6359.73,5,5,5,555
16132.0,180,17,664.1999999999999,1,2,3,123
16133.0,12,219,7923.22,5,5,5,555
16134.0,59,82,1516.3,3,4,4,344
16135.0,219,18,301.9,1,2,2,122
16136.0,278,11,211.7,1,1,1,111
16137.0,316,28,422.7,1,2,2,122
16138.0,4,38,902.4,5,3,3,533
16139.0,358,26,475.74,1,2,3,123
16140.0,7,36,832.4200000000001,5,3,3,533
16141.0,53,20,335.54,3,2,2,322
16143.0,5,126,2447.04,5,4,5,545
16145.0,21,181,2951.62,4,5,5,455
16146.0,84,12,212.25,2,1,1,211
16147.0,36,118,1992.02,3,4,4,344
16148.0,72,11,294.05,2,1,2,212
16149.0,65,12,141.70000000000002,3,1,1,311
16150.0,8,137,2248.62,5,5,5,555
16151.0,234,1,-4217.59,1,1,1,111
16153.0,46,140,3213.28,3,5,5,355
16154.0,318,1,-10.5,1,1,1,111
16155.0,17,50,781.05,4,3,3,433
16156.0,18,141,2908.9700000000003,4,5,5,455
16158.0,158,36,611.32,2,3,3,233
16159.0,88,39,882.09,2,3,3,233
16161.0,4,700,7095.99,5,5,5,555
16163.0,1,78,1822.03,5,4,4,544
16165.0,141,1,79.9,2,1,1,211
16166.0,64,26,327.48,3,2,2,322
16167.0,50,71,1149.8700000000001,3,4,4,344
16168.0,5,223,6768.48,5,5,5,555
16170.0,31,325,4933.25,4,5,5,455
16172.0,109,44,744.34,2,3,3,233
16174.0,127,42,1237.2,2,3,4,234
16175.0,107,40,798.85,2,3,3,233
16176.0,57,81,1964.04,3,4,4,344
16177.0,70,113,1809.66,3,4,4,344
16178.0,37,17,414.7,3,2,2,322
16180.0,114,171,5952.79,2,5,5,255
16182.0,74,23,3354.0,2,2,5,225
16183.0,30,26,739.1,4,2,3,423
16185.0,200,9,115.31,1,1,1,111
16186.0,8,313,4991.97,5,5,5,555
16188.0,43,8,95.85000000000001,3,1,1,311
16190.0,30,113,2508.4700000000003,4,4,5,445
16191.0,11,105,10248.800000000001,5,4,5,545
16192.0,371,11,351.3,1,1,2,112
16193.0,46,19,315.98,3,2,2,322
16194.0,11,8,308.59999999999997,5,1,2,512
16195.0,359,16,323.25,1,2,2,122
16196.0,124,4,93.3,2,1,1,211
16197.0,105,93,2016.71,2,4,4,244
16198.0,73,18,629.36,2,2,3,223
16199.0,28,10,942.75,4,1,4,414
16200.0,18,449,4549.33,4,5,5,455
16201.0,51,13,248.65,3,1,2,312
16202.0,53,108,2101.77,3,4,5,345
16203.0,8,42,521.64,5,3,3,533
16204.0,16,54,533.53,4,3,3,433
16205.0,32,102,1069.23,4,4,4,444
16206.0,23,182,2060.31,4,5,5,455
16208.0,30,187,2776.19,4,5,5,455
16209.0,18,21,1884.16,4,2,4,424
16210.0,4,161,17217.760000000002,5,5,5,555
16211.0,57,13,543.5699999999999,3,1,3,313
16212.0,254,37,603.37,1,3,3,133
16214.0,71,54,975.5,2,3,4,234
16218.0,9,96,1288.73,5,4,4,544
16219.0,136,1,40.8,2,1,1,211
16220.0,364,1,-10.17,1,1,1,111
16221.0,3,167,1364.15,5,5,4,554
16222.0,357,23,498.5,1,2,3,123
16223.0,10,126,1102.3500000000001,5,4,4,544
16224.0,23,20,321.24,4,2,2,422
16225.0,38,173,1725.5900000000001,3,5,4,354
16226.0,14,23,417.05,5,2,2,522
16227.0,115,34,640.5,2,3,3,233
16228.0,10,56,886.1600000000001,5,3,3,533
16229.0,17,133,1824.76,4,5,4,454
16231.0,15,101,1078.22,5,4,4,544
16232.0,56,70,1708.79,3,4,4,344
16233.0,2,56,1396.58,5,3,4,534
16234.0,109,16,312.78,2,2,2,222
16235.0,11,74,1132.2,5,4,4,544
16237.0,73,7,136.65,2,1,1,211
16238.0,58,6,63.66,3,1,1,311
16239.0,18,16,1078.0,4,2,4,424
16241.0,5,332,1721.44,5,5,4,554
16242.0,17,396,3835.04,4,5,5,455
16244.0,8,63,1056.63,5,4,4,544
16246.0,95,89,827.25,2,4,3,243
16250.0,9,25,401.94,5,2,2,522
16251.0,148,20,128.31,2,2,1,221
16252.0,2,42,2.6645352591003757e-15,5,3,1,531
16253.0,56,180,3611.29,3,5,5,355
16254.0,14,75,985.14,5,4,4,544
16255.0,1,267,2225.09,5,5,5,555
16256.0,129,16,876.9399999999999,2,2,3,223
16258.0,23,210,6630.01,4,5,5,455
16259.0,46,93,361.94,3,4,2,342
16261.0,22,44,312.62,4,3,2,432
16262.0,14,47,709.4300000000001,5,3,3,533
16263.0,59,24,351.01,3,2,2,322
16264.0,74,66,837.53,2,4,3,243
16265.0,22,80,1470.47,4,4,4,444
16266.0,59,48,896.06,3,3,3,333
16267.0,227,7,186.66,1,1,1,111
16269.0,64,54,714.59,3,3,3,333
16271.0,93,172,2033.78,2,5,4,254
16273.0,284,16,336.03999999999996,1,2,2,122
16274.0,9,67,357.95,5,4,2,542
16275.0,110,78,1591.24,2,4,4,244
16276.0,115,20,1818.79,2,2,4,224
16277.0,369,23,188.69,1,2,1,121
16278.0,113,35,518.76,2,3,3,233
16279.0,21,242,4195.5,4,5,5,455
16280.0,361,16,238.05,1,2,2,122
16281.0,58,23,1354.46,3,2,4,324
16282.0,123,22,1139.28,2,2,4,224
16283.0,54,436,2779.86,3,5,5,355
16284.0,29,30,205.8,4,2,1,421
16285.0,282,31,176.9,1,2,1,121
16286.0,113,19,263.65,2,2,2,222
16287.0,12,34,864.48,5,3,3,533
16288.0,106,7,129.85,2,1,1,211
16289.0,98,22,98.81,2,2,1,221
16290.0,100,131,2069.3,2,5,5,255
16291.0,318,1,117.72,1,1,1,111
16292.0,11,48,890.56,5,3,3,533
16293.0,3,126,2395.46,5,4,5,545
16294.0,112,8,126.05000000000001,2,1,1,211
16296.0,262,83,1245.97,1,4,4,144
16298.0,33,22,481.8,4,2,3,423
16299.0,108,13,178.65,2,1,1,211
16300.0,66,249,1392.43,3,5,4,354
16301.0,372,6,107.33,1,1,1,111
16303.0,28,126,2517.89,4,4,5,445
16304.0,330,25,381.66,1,2,2,122
16306.0,3,28,560.55,5,2,3,523
16307.0,65,75,1194.92,3,4,4,344
16308.0,42,3,2560.0,3,1,5,315
16310.0,50,28,460.08,3,2,2,322
16312.0,68,10,171.15,3,1,1,311
16314.0,25,62,1491.4,4,4,4,444
16315.0,172,9,176.34,2,1,1,211
16316.0,16,148,2777.75,4,5,5,455
16317.0,186,49,838.11,1,3,3,133
16320.0,89,187,3390.39,2,5,5,255
16321.0,262,20,34.8,1,2,1,121
16323.0,213,3,146.16,1,1,1,111
16325.0,59,125,2953.3,3,4,5,345
16326.0,19,177,1621.03,4,5,4,454
16327.0,5,635,6861.3,5,5,5,555
16328.0,199,16,310.83,1,2,2,122
16329.0,63,115,1703.07,3,4,4,344
16330.0,60,79,382.42,3,4,2,342
16331.0,68,34,2037.7,3,3,4,334
16332.0,67,47,406.77,3,3,2,332
16334.0,128,58,277.48,2,3,2,232
16335.0,187,367,2747.0,1,5,5,155
16336.0,56,68,3517.69,3,4,5,345
16340.0,75,224,976.99,2,5,4,254
16341.0,73,85,1872.91,2,4,4,244
16343.0,43,39,316.59,3,3,2,332
16344.0,145,44,741.3199999999999,2,3,3,233
16345.0,119,73,623.33,2,4,3,243
16346.0,21,15,224.51,4,2,1,421
16347.0,24,265,2594.36,4,5,5,455
16348.0,66,31,328.77,3,2,2,322
16350.0,1,70,1106.02,5,4,4,544
16351.0,47,190,3125.23,3,5,5,355
16353.0,5,83,3310.2200000000003,5,4,5,545
16354.0,15,103,733.71,5,4,3,543
16355.0,10,50,349.2,5,3,2,532
16356.0,12,28,204.10000000000002,5,2,1,521
16357.0,17,13,209.49,4,1,1,411
16358.0,30,45,892.1500000000001,4,3,3,433
16359.0,12,60,919.03,5,3,3,533
16362.0,66,14,189.67,3,2,1,321
16365.0,3,80,1756.3799999999999,5,4,4,544
16366.0,218,60,1220.83,1,3,4,134
16367.0,19,99,557.91,4,4,3,443
16368.0,71,22,142.78,2,2,1,221
16369.0,72,52,1111.15,2,3,4,234
16371.0,84,11,157.2,2,1,1,211
16372.0,38,237,930.68,3,5,3,353
16373.0,18,29,309.49,4,2,2,422
16374.0,38,247,1298.42,3,5,4,354
16375.0,106,13,104.0,2,1,1,211
16377.0,253,5,632.28,1,1,3,113
16381.0,31,65,258.7,4,4,2,442
16382.0,44,44,353.1,3,3,2,332
16383.0,32,321,2242.48,4,5,5,455
16384.0,65,48,774.4499999999999,3,3,3,333
16385.0,2,78,474.72,5,4,3,543
16386.0,23,59,785.39,4,3,3,433
16387.0,31,92,824.19,4,4,3,443
16388.0,289,13,186.05,1,1,1,111
16390.0,172,21,467.5,2,2,2,222
16391.0,36,331,1103.61,3,5,4,354
16392.0,49,104,541.86,3,4,3,343
16393.0,5,456,2515.45,5,5,5,555
16395.0,29,443,1972.05,4,5,4,454
16396.0,109,12,102.69999999999999,2,1,1,211
16397.0,264,11,127.88,1,1,1,111
16399.0,25,40,233.25,4,3,2,432
16400.0,31,252,2855.5099999999998,4,5,5,455
16401.0,15,189,2567.75,5,5,5,555
16402.0,5,57,211.8,5,3,1,531
16404.0,368,1,-12.75,1,1,1,111
16406.0,86,99,370.91,2,4,2,242
16407.0,25,60,694.72,4,3,3,433
16408.0,227,45,231.93,1,3,2,132
16409.0,16,559,3680.16,4,5,5,455
16410.0,370,5,130.32,1,1,1,111
16411.0,5,162,695.54,5,5,3,553
16412.0,29,101,495.4,4,4,3,443
16413.0,11,38,266.78000000000003,5,3,2,532
16414.0,67,57,433.46000000000004,3,3,2,332
16415.0,219,108,509.09000000000003,1,4,3,143
16416.0,26,116,1921.48,4,4,4,444
16417.0,128,1,35.7,2,1,1,211
16418.0,44,67,426.67,3,4,2,342
16419.0,213,41,515.1899999999999,1,3,3,133
16420.0,32,2,75.0,4,1,1,411
16421.0,12,38,526.27,5,3,3,533
16422.0,5,362,27304.850000000002,5,5,5,555
16424.0,18,8,309.5,4,1,2,412
16428.0,49,136,660.28,3,5,3,353
16430.0,17,22,817.09,4,2,3,423
16433.0,44,17,200.26,3,2,1,321
16434.0,82,79,1204.79,2,4,4,244
16435.0,148,126,1011.5699999999999,2,4,4,244
16436.0,304,43,242.04,1,3,2,132
16437.0,17,21,301.25,4,2,2,422
16439.0,358,9,310.70000000000005,1,1,2,112
16440.0,129,25,216.3,2,2,1,221
16441.0,53,63,642.28,3,4,3,343
16442.0,240,76,282.68,1,4,2,142
16443.0,156,1,162.24,2,1,1,211
16444.0,26,294,2943.61,4,5,5,455
16445.0,22,129,372.22,4,5,2,452
16446.0,67,1,-9.0,3,1,1,311
16447.0,226,37,516.13,1,3,3,133
16448.0,107,32,178.98000000000002,2,3,1,231
16450.0,220,33,1163.81,1,3,4,134
16451.0,197,52,742.4300000000001,1,3,3,133
16452.0,266,18,332.17,1,2,2,122
16453.0,166,15,251.71,2,2,2,222
16454.0,67,5,10.05,3,1,1,311
16455.0,7,129,2465.54,5,5,5,555
16456.0,9,305,4027.04,5,5,5,555
16458.0,11,181,2232.6,5,5,5,555
16459.0,365,5,71.78999999999999,1,1,1,111
16461.0,226,236,1463.8,1,5,4,154
16465.0,49,49,726.34,3,3,3,333
16466.0,19,203,2110.13,4,5,5,455
16467.0,144,25,2862.4,2,2,5,225
16468.0,106,43,712.62,2,3,3,233
16469.0,150,23,178.48000000000002,2,2,1,221
16470.0,32,313,1696.21,4,5,4,454
16471.0,28,51,962.23,4,3,4,434
16472.0,70,39,789.6,3,3,3,333
16473.0,10,10,154.72,5,1,1,511
16476.0,53,26,337.0,3,2,2,322
16477.0,7,114,1825.56,5,4,4,544
16481.0,295,20,428.23,1,2,2,122
16485.0,68,113,1774.03,3,4,4,344
16486.0,173,7,134.36,2,1,1,211
16487.0,213,35,209.4,1,3,1,131
16489.0,16,6,303.7,4,1,2,412
16490.0,66,16,179.16000000000003,3,2,1,321
16491.0,36,49,792.81,3,3,3,333
16492.0,176,23,385.56,2,2,2,222
16493.0,80,55,780.46,2,3,3,233
16496.0,67,43,731.25,3,3,3,333
16497.0,49,201,3729.59,3,5,5,355
16499.0,1,129,2172.64,5,5,5,555
16500.0,10,24,435.09999999999997,5,2,2,522
16501.0,19,207,1237.23,4,5,4,454
16502.0,256,43,266.5,1,3,2,132
16503.0,29,130,2176.46,4,5,5,455
16507.0,208,43,152.76,1,3,1,131
16508.0,266,45,248.8,1,3,2,132
16510.0,8,118,1851.8999999999999,5,4,4,544
16511.0,33,151,868.76,4,5,3,453
16512.0,364,1,-33.9,1,1,1,111
16514.0,266,1,-134.86,1,1,1,111
16515.0,15,127,1589.17,5,4,4,544
16518.0,57,29,457.35,3,2,2,322
16519.0,1,29,341.18,5,2,2,522
16520.0,1,260,1429.3,5,5,4,554
16521.0,51,239,1148.01,3,5,4,354
16522.0,71,18,433.36,2,2,2,222
16523.0,25,86,2464.87,4,4,5,445
16524.0,82,54,308.14,2,3,2,232
16525.0,2,185,11455.17,5,5,5,555
16526.0,220,20,426.85,1,2,2,122
16527.0,60,63,1044.38,3,4,4,344
16529.0,113,99,1556.75,2,4,4,244
16530.0,304,3,48.349999999999994,1,1,1,111
16531.0,17,63,1018.99,4,4,4,444
16532.0,67,2,2007.84,3,1,4,314
16534.0,278,36,635.9,1,3,3,133
16535.0,21,45,407.84,4,3,2,432
16537.0,277,4,23.35,1,1,1,111
16538.0,177,43,399.62,2,3,2,232
16539.0,9,107,2343.2,5,4,5,545
16540.0,50,37,226.70000000000002,3,3,1,331
16541.0,371,39,419.78,1,3,2,132
16542.0,37,9,137.7,3,1,1,311
16543.0,219,20,277.80999999999995,1,2,2,122
16544.0,155,14,110.3,2,2,1,221
16545.0,11,5,350.52,5,1,2,512
16546.0,8,76,3933.29,5,4,5,545
16547.0,182,27,111.71,1,2,1,121
16548.0,235,6,30.15,1,1,1,111
16549.0,33,2274,9005.0,4,5,5,455
16550.0,4,578,6903.07,5,5,5,555
16551.0,59,56,1315.0,3,3,4,334
16552.0,9,5,95.29,5,1,1,511
16553.0,2,212,10891.3,5,5,5,555
16554.0,16,140,1765.62,4,5,4,454
16555.0,137,98,5.329070518200751e-15,2,4,1,241
16556.0,11,293,4296.44,5,5,5,555
16558.0,2,330,5461.92,5,5,5,555
16559.0,33,18,185.20000000000002,4,2,1,421
16560.0,33,143,2194.2200000000003,4,5,5,455
16562.0,112,34,223.85999999999999,2,3,1,231
16563.0,36,72,3334.82,3,4,5,345
16564.0,205,5,87.8,1,1,1,111
16565.0,42,10,526.75,3,1,3,313
16568.0,63,5,1020.9000000000001,3,1,4,314
16569.0,267,30,1331.03,1,2,4,124
16570.0,15,128,3218.87,5,4,5,545
16571.0,21,178,2739.83,4,5,5,455
16574.0,59,58,850.34,3,3,3,333
16575.0,318,1,-10.49,1,1,1,111
16576.0,45,36,513.1700000000001,3,3,3,333
16577.0,302,23,380.0,1,2,2,122
16578.0,262,9,156.6,1,1,1,111
16579.0,1,15,264.45,5,2,2,522
16580.0,364,2,-5.0,1,1,1,111
16583.0,9,18,297.95,5,2,2,522
16584.0,64,61,2177.44,3,3,5,335
16585.0,229,18,341.59,1,2,2,122
16586.0,80,20,998.83,2,2,4,224
16588.0,22,71,1361.28,4,4,4,444
16589.0,86,11,153.12,2,1,1,211
16590.0,17,33,563.6,4,3,3,433
16592.0,11,224,3551.18,5,5,5,555
16593.0,26,53,721.21,4,3,3,433
16595.0,12,389,1450.02,5,5,4,554
16596.0,2,18,329.48,5,2,2,522
16599.0,21,12,172.8,4,1,1,411
16600.0,10,89,1280.04,5,4,4,544
16601.0,26,41,439.45,4,3,2,432
16602.0,21,15,216.9,4,2,1,421
16604.0,184,15,326.25,1,2,2,122
16605.0,360,1,60.48,1,1,1,111
16606.0,40,22,357.66,3,2,2,322
16607.0,35,128,2336.5099999999998,4,4,5,445
16608.0,89,122,1288.72,2,4,4,244
16611.0,39,100,1655.64,3,4,4,344
16612.0,10,102,2055.82,5,4,5,545
16614.0,38,23,673.6,3,2,3,323
16615.0,204,20,264.5,1,2,2,122
16619.0,19,102,1712.1200000000001,4,4,4,444
16620.0,25,85,1579.97,4,4,4,444
16622.0,178,14,205.6,1,2,1,121
16623.0,37,47,873.04,3,3,3,333
16625.0,58,77,1318.0,3,4,4,344
16628.0,43,8,130.05,3,1,1,311
16630.0,43,5,104.30000000000001,3,1,1,311
16631.0,117,81,1867.02,2,4,4,244
16632.0,121,27,406.4,2,2,2,222
16634.0,8,106,1145.2,5,4,4,544
16635.0,42,25,473.0,3,2,3,323
16636.0,74,73,3802.04,2,4,5,245
16638.0,4,46,749.8100000000001,5,3,3,533
16639.0,45,31,490.47,3,2,3,323
16640.0,33,13,179.4,4,1,1,411
16641.0,337,24,323.40000000000003,1,2,2,122
16642.0,24,22,371.63,4,2,2,422
16643.0,53,31,428.05,3,2,2,322
16645.0,371,14,160.39,1,2,1,121
16646.0,79,30,675.05,2,2,3,223
16647.0,78,19,327.84,2,2,2,222
16648.0,91,18,382.14,2,2,2,222
16649.0,156,20,306.58000000000004,2,2,2,222
16650.0,56,74,1397.69,3,4,4,344
16651.0,222,6,136.2,1,1,1,111
16652.0,40,166,10658.57,3,5,5,355
16654.0,4,54,1110.2,5,3,4,534
16655.0,47,350,2718.75,3,5,5,355
16656.0,56,77,7739.4800000000005,3,4,5,345
16658.0,4,74,573.48,5,4,3,543
16660.0,58,8,611.9000000000001,3,1,3,313
16661.0,176,79,842.1800000000001,2,4,3,243
16662.0,30,29,163.8,4,2,1,421
16663.0,365,1,165.0,1,1,1,111
16664.0,205,8,109.2,1,1,1,111
16666.0,257,18,106.96000000000001,1,2,1,121
16668.0,23,33,555.7,4,3,3,433
16669.0,262,1,-1144.73,1,1,1,111
16670.0,29,244,3764.2000000000003,4,5,5,455
16673.0,315,20,188.83,1,2,1,121
16675.0,77,23,608.86,2,2,3,223
16676.0,38,44,769.78,3,3,3,333
16677.0,29,49,849.77,4,3,3,433
