Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
493765,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,288,2010-01-07 09:34:00,1.45,14828.0,United Kingdom,417.59999999999997
493793,84050,PINK HEART SHAPE EGG FRYING PAN,600,2010-01-07 10:56:00,1.25,17949.0,United Kingdom,750.0
493794,20971,PINK BLUE FELT CRAFT TRINKET BOX,300,2010-01-07 10:57:00,1.06,17949.0,United Kingdom,318.0
493796,22061,LARGE CAKE STAND  HANGING STRAWBERY,120,2010-01-07 11:03:00,8.5,16029.0,United Kingdom,1020.0
493796,22057,CERAMIC PLATE STRAWBERRY DESIGN,240,2010-01-07 11:03:00,1.25,16029.0,United Kingdom,300.0
493796,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,144,2010-01-07 11:03:00,2.55,16029.0,United Kingdom,367.2
493796,22059,CERAMIC STRWBERRY DESIGN MUG,480,2010-01-07 11:03:00,1.25,16029.0,United Kingdom,600.0
493797,85042,ANTIQUE LILY FAIRY LIGHTS,72,2010-01-07 11:03:00,4.25,16029.0,United Kingdom,306.0
493798,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,32,2010-01-07 11:09:00,8.49,16029.0,United Kingdom,271.68
493798,37503,TEA TIME CAKE STAND IN GIFT BOX,96,2010-01-07 11:09:00,9.45,16029.0,United Kingdom,907.1999999999999
493799,85042,ANTIQUE LILY FAIRY LIGHTS,72,2010-01-07 11:12:00,4.25,16029.0,United Kingdom,306.0
493799,85123A,WHITE HANGING HEART T-LIGHT HOLDER,832,2010-01-07 11:12:00,2.55,16029.0,United Kingdom,2121.6
493819,21912,VINTAGE SNAKES & LADDERS,216,2010-01-07 12:34:00,3.39,14156.0,EIRE,732.24
493819,21749,LARGE RED SPOT WINDMILL,288,2010-01-07 12:34:00,1.85,14156.0,EIRE,532.8000000000001
493819,21974,SET OF 36 PAISLEY FLOWER DOILIES,288,2010-01-07 12:34:00,1.25,14156.0,EIRE,360.0
493819,21877,HOME SWEET HOME MUG,288,2010-01-07 12:34:00,1.06,14156.0,EIRE,305.28000000000003
493819,21843,RETRO SPOT CAKE STAND,144,2010-01-07 12:34:00,10.95,14156.0,EIRE,1576.8
493819,47502,POLKADOT CUTLERY 24 PCS IN TRAY,200,2010-01-07 12:34:00,9.95,14156.0,EIRE,1989.9999999999998
493819,84968D,S/16 VINTAGE RED CUTLERY,96,2010-01-07 12:34:00,10.95,14156.0,EIRE,1051.1999999999998
493819,84968C,S/16 VINTAGE PISTACHIO CUTLERY,96,2010-01-07 12:34:00,10.95,14156.0,EIRE,1051.1999999999998
493819,85123A,WHITE HANGING HEART T-LIGHT HOLDER,160,2010-01-07 12:34:00,2.55,14156.0,EIRE,408.0
493819,21933,PINK VINTAGE PAISLEY PICNIC BAG,300,2010-01-07 12:34:00,2.55,14156.0,EIRE,765.0
493819,21932,SCANDINAVIAN PAISLEY PICNIC BAG,300,2010-01-07 12:34:00,2.55,14156.0,EIRE,765.0
493819,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,80,2010-01-07 12:34:00,4.25,14156.0,EIRE,340.0
493819,22304,COFFEE MUG BLUE PAISLEY DESIGN,144,2010-01-07 12:34:00,2.1,14156.0,EIRE,302.40000000000003
493819,85099F,JUMBO BAG STRAWBERRY,300,2010-01-07 12:34:00,1.65,14156.0,EIRE,495.0
493819,85099B,JUMBO BAG RED WHITE SPOTTY ,300,2010-01-07 12:34:00,1.65,14156.0,EIRE,495.0
493819,20715,LITTLE FLOWER SHOPPER BAG,400,2010-01-07 12:34:00,1.06,14156.0,EIRE,424.0
493819,20717,STRAWBERRY SHOPPER BAG,400,2010-01-07 12:34:00,1.06,14156.0,EIRE,424.0
493819,21929,JUMBO BAG PINK VINTAGE PAISLEY,300,2010-01-07 12:34:00,1.65,14156.0,EIRE,495.0
493819,21928,JUMBO BAG SCANDINAVIAN PAISLEY,300,2010-01-07 12:34:00,1.65,14156.0,EIRE,495.0
493819,21524,SPOTTY  HOME SWEET HOME DOORMAT,150,2010-01-07 12:34:00,5.95,14156.0,EIRE,892.5
493819,48129,DOOR MAT TOPIARY,150,2010-01-07 12:34:00,5.95,14156.0,EIRE,892.5
493819,48184,DOOR MAT ENGLISH ROSE ,100,2010-01-07 12:34:00,5.95,14156.0,EIRE,595.0
493819,20685,RED SPOTTY COIR DOORMAT,150,2010-01-07 12:34:00,5.95,14156.0,EIRE,892.5
493819,84805B,BLUE CLIMBING HYDRANGA ART FLOWER,96,2010-01-07 12:34:00,2.95,14156.0,EIRE,283.20000000000005
493819,84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,144,2010-01-07 12:34:00,2.1,14156.0,EIRE,302.40000000000003
493819,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,144,2010-01-07 12:34:00,2.1,14156.0,EIRE,302.40000000000003
493819,85152,HAND OVER THE CHOCOLATE   SIGN ,192,2010-01-07 12:34:00,1.69,14156.0,EIRE,324.48
493819,85176,SEWING SUSAN 21 NEEDLE SET,576,2010-01-07 12:34:00,0.64,14156.0,EIRE,368.64
493819,37345,ASSTD HEARTS DESIGN MUGS,280,2010-01-07 12:34:00,1.65,14156.0,EIRE,462.0
493819,21908,CHOCOLATE THIS WAY METAL SIGN,192,2010-01-07 12:34:00,1.85,14156.0,EIRE,355.20000000000005
493819,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,192,2010-01-07 12:34:00,2.55,14156.0,EIRE,489.59999999999997
493819,22193,RED WALL CLOCK,60,2010-01-07 12:34:00,7.65,14156.0,EIRE,459.0
493819,22191,IVORY WALL CLOCK,60,2010-01-07 12:34:00,7.65,14156.0,EIRE,459.0
493819,21589,SWALLOW GIANT TUBE MATCHES,192,2010-01-07 12:34:00,2.1,14156.0,EIRE,403.20000000000005
493819,21588,RETRO SPOT GIANT  TUBE MATCHES,192,2010-01-07 12:34:00,2.1,14156.0,EIRE,403.20000000000005
493819,21593,SWALLOW CIGAR BOX MATCHES ,576,2010-01-07 12:34:00,1.06,14156.0,EIRE,610.5600000000001
493819,21592,RETRO SPOT  CIGAR BOX MATCHES ,576,2010-01-07 12:34:00,1.06,14156.0,EIRE,610.5600000000001
493819,21584,RETRO SPOT SMALL TUBE MATCHES,480,2010-01-07 12:34:00,1.45,14156.0,EIRE,696.0
493819,21937,STRAWBERRY   PICNIC BAG,300,2010-01-07 12:34:00,2.55,14156.0,EIRE,765.0
493819,21936,RED/WHITE SPOT PICNIC BAG,300,2010-01-07 12:34:00,2.55,14156.0,EIRE,765.0
493819,37340,MULTICOLOUR SPRING FLOWER MUG,624,2010-01-07 12:34:00,0.64,14156.0,EIRE,399.36
493819,20718,RED SPOTTY SHOPPER BAG,400,2010-01-07 12:34:00,1.06,14156.0,EIRE,424.0
493819,22064,PINK DOUGHNUT TRINKET POT ,336,2010-01-07 12:34:00,1.45,14156.0,EIRE,487.2
493819,84279P, CHERRY BLOSSOM  DECORATIVE FLASK,204,2010-01-07 12:34:00,3.39,14156.0,EIRE,691.5600000000001
493819,84279B,CHERRY BLOSSOM DECORATIVE FLASK,144,2010-01-07 12:34:00,3.39,14156.0,EIRE,488.16
493819,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,192,2010-01-07 12:34:00,1.45,14156.0,EIRE,278.4
493819,22072,TEA CUP AND SAUCER RETRO SPOT,192,2010-01-07 12:34:00,3.39,14156.0,EIRE,650.88
493819,22067,CHOC TRUFFLE GOLD TRINKET POT ,216,2010-01-07 12:34:00,1.45,14156.0,EIRE,313.2
493819,21539,RETRO SPOTS BUTTER DISH,198,2010-01-07 12:34:00,4.25,14156.0,EIRE,841.5
493819,20728,LUNCH BAG CARS BLUE,300,2010-01-07 12:34:00,1.45,14156.0,EIRE,435.0
493819,20726,LUNCH BAG WOODLAND,300,2010-01-07 12:34:00,1.45,14156.0,EIRE,435.0
493819,20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,208,2010-01-07 12:34:00,2.55,14156.0,EIRE,530.4
493819,20914,SET/5 RED SPOTTY LID GLASS BOWLS,608,2010-01-07 12:34:00,2.55,14156.0,EIRE,1550.3999999999999
493819,21718,RED METAL BEACH SPADE ,400,2010-01-07 12:34:00,1.06,14156.0,EIRE,424.0
493819,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,224,2010-01-07 12:34:00,2.1,14156.0,EIRE,470.40000000000003
493819,21716,BOYS VINTAGE TIN SEASIDE BUCKET,224,2010-01-07 12:34:00,2.1,14156.0,EIRE,470.40000000000003
493819,21913,VINTAGE SEASIDE JIGSAW PUZZLES,192,2010-01-07 12:34:00,3.39,14156.0,EIRE,650.88
493819,22305,COFFEE MUG PINK PAISLEY DESIGN,144,2010-01-07 12:34:00,2.1,14156.0,EIRE,302.40000000000003
493819,22128,PARTY CONES CANDY ASSORTED,300,2010-01-07 12:34:00,1.06,14156.0,EIRE,318.0
493819,22127,PARTY CONES CARNIVAL ASSORTED,300,2010-01-07 12:34:00,1.06,14156.0,EIRE,318.0
493819,22090,PAPER BUNTING RETRO SPOTS,200,2010-01-07 12:34:00,2.55,14156.0,EIRE,509.99999999999994
493819,22083,PAPER CHAIN KIT RETRO SPOT,320,2010-01-07 12:34:00,2.55,14156.0,EIRE,816.0
493819,22089,PAPER BUNTING VINTAGE PAISLEY,200,2010-01-07 12:34:00,2.55,14156.0,EIRE,509.99999999999994
493819,22323,BAG FOR CHILDREN VINTAGE PINK ,96,2010-01-07 12:34:00,4.25,14156.0,EIRE,408.0
493819,22324,BAG FOR CHILDREN VINTAGE BLUE ,96,2010-01-07 12:34:00,4.25,14156.0,EIRE,408.0
493819,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,576,2010-01-07 12:34:00,0.55,14156.0,EIRE,316.8
493819,71459,HANGING JAM JAR T-LIGHT HOLDER,480,2010-01-07 12:34:00,0.72,14156.0,EIRE,345.59999999999997
493819,85206B,PINK FELT EASTER EGG BASKET,216,2010-01-07 12:34:00,1.45,14156.0,EIRE,313.2
493819,21437,24 HANGING EASTER EGGS FLORAL TUB,216,2010-01-07 12:34:00,2.95,14156.0,EIRE,637.2
493819,21438,TUB 24 HANGING EASTER EGGS SPOTTY,216,2010-01-07 12:34:00,2.95,14156.0,EIRE,637.2
493840,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,30,2010-01-07 13:56:00,9.95,15874.0,United Kingdom,298.5
493883,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,576,2010-01-08 10:06:00,3.0,18102.0,United Kingdom,1728.0
493883,15056BL,EDWARDIAN PARASOL BLACK,600,2010-01-08 10:06:00,3.0,18102.0,United Kingdom,1800.0
493885,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,576,2010-01-08 10:09:00,3.0,18102.0,United Kingdom,1728.0
493885,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,432,2010-01-08 10:09:00,3.0,18102.0,United Kingdom,1296.0
493885,15056N,EDWARDIAN PARASOL NATURAL,600,2010-01-08 10:09:00,3.0,18102.0,United Kingdom,1800.0
493885,20679,EDWARDIAN PARASOL RED,600,2010-01-08 10:09:00,3.0,18102.0,United Kingdom,1800.0
493897,M,Manual,1,2010-01-08 10:39:00,780.52,14911.0,EIRE,780.52
493900,M,Manual,1,2010-01-08 10:44:00,780.52,14911.0,EIRE,780.52
493927,21649,ASSORTED TUTTI FRUTTI PHOTO FRAME,100,2010-01-08 11:50:00,2.55,14063.0,United Kingdom,254.99999999999997
493941,85232B,SET/3 RUSSIAN DOLL STACKING TINS,72,2010-01-08 12:05:00,4.25,13199.0,United Kingdom,306.0
493948,37503,TEA TIME CAKE STAND IN GIFT BOX,43,2010-01-08 12:38:00,10.75,16772.0,United Kingdom,462.25
493980,21563,RED HEART SHAPE LOVE BUCKET ,120,2010-01-10 11:59:00,2.55,13410.0,United Kingdom,306.0
493981,21042,RED SPOTTY APRON ,60,2010-01-10 12:06:00,4.65,14160.0,United Kingdom,279.0
493994,21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,300,2010-01-10 13:41:00,4.25,14091.0,United Kingdom,1275.0
493994,21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",300,2010-01-10 13:41:00,4.25,14091.0,United Kingdom,1275.0
493994,20679,EDWARDIAN PARASOL RED,300,2010-01-10 13:41:00,4.95,14091.0,United Kingdom,1485.0
493994,15056BL,EDWARDIAN PARASOL BLACK,300,2010-01-10 13:41:00,4.95,14091.0,United Kingdom,1485.0
493995,90057,DIAMANTE RING ASSORTED IN BOX.,240,2010-01-10 13:50:00,1.25,13694.0,United Kingdom,300.0
493995,21276,TWO EMBOSSED HEART MINI DRAWERS,144,2010-01-10 13:50:00,1.95,13694.0,United Kingdom,280.8
493995,21287,SCENTED VELVET LOUNGE CANDLE ,720,2010-01-10 13:50:00,0.38,13694.0,United Kingdom,273.6
493995,85162B,BLACK RETRODISC LAMPSHADE,144,2010-01-10 13:50:00,1.95,13694.0,United Kingdom,280.8
494022,85099F,JUMBO BAG STRAWBERRY,200,2010-01-11 09:55:00,1.65,15769.0,United Kingdom,330.0
494022,21929,JUMBO BAG PINK VINTAGE PAISLEY,200,2010-01-11 09:55:00,1.65,15769.0,United Kingdom,330.0
494022,85099B,JUMBO BAG RED WHITE SPOTTY ,200,2010-01-11 09:55:00,1.65,15769.0,United Kingdom,330.0
494022,21928,JUMBO BAG SCANDINAVIAN PAISLEY,200,2010-01-11 09:55:00,1.65,15769.0,United Kingdom,330.0
494022,85099C,JUMBO  BAG BAROQUE BLACK WHITE,200,2010-01-11 09:55:00,1.65,15769.0,United Kingdom,330.0
494026,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,216,2010-01-11 10:11:00,1.69,15369.0,United Kingdom,365.03999999999996
494029,21314,SMALL GLASS HEART TRINKET POT,144,2010-01-11 10:24:00,1.85,12913.0,United Kingdom,266.40000000000003
494042,M,Manual,1,2010-01-11 11:57:00,975.11,12510.0,Spain,975.11
494045,M,Manual,1,2010-01-11 12:01:00,435.88,12510.0,Spain,435.88
494120,21477,STRING OF 20 ROSE LIGHTS,150,2010-01-11 12:48:00,10.95,14156.0,EIRE,1642.5
494150,84078A,SET/4 WHITE RETRO STORAGE CUBES ,16,2010-01-11 14:56:00,34.95,12980.0,United Kingdom,559.2
494160,84937,KASHMIR FOLKART TUMBLERS,150,2010-01-11 16:42:00,2.1,18061.0,United Kingdom,315.0
494206,85099B,JUMBO BAG RED WHITE SPOTTY ,200,2010-01-12 11:27:00,1.65,12939.0,United Kingdom,330.0
494210,84856S,SMALL TAHITI BEACH BAG,192,2010-01-12 11:34:00,3.81,15299.0,United Kingdom,731.52
494243,84925F,PSYCHEDELIC WALL THERMOMETER,200,2010-01-12 15:57:00,1.7,18102.0,United Kingdom,340.0
494243,84925D,LA PALMIERA WALL THERMOMETER,271,2010-01-12 15:57:00,1.7,18102.0,United Kingdom,460.7
494243,21308,LOUVRE VANITY MIRROR,126,2010-01-12 15:57:00,5.0,18102.0,United Kingdom,630.0
494243,21910,WAY OUT METAL SIGN ,288,2010-01-12 15:57:00,1.0,18102.0,United Kingdom,288.0
494243,21174,POTTERING IN THE SHED METAL SIGN,288,2010-01-12 15:57:00,1.4,18102.0,United Kingdom,403.2
494243,21164,HOME SWEET HOME METAL SIGN ,288,2010-01-12 15:57:00,2.0,18102.0,United Kingdom,576.0
494243,21911,GARDEN METAL SIGN ,288,2010-01-12 15:57:00,1.3,18102.0,United Kingdom,374.40000000000003
494243,21165,BEWARE OF THE CAT METAL SIGN ,264,2010-01-12 15:57:00,1.0,18102.0,United Kingdom,264.0
494243,21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,225,2010-01-12 15:57:00,2.0,18102.0,United Kingdom,450.0
494243,21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,225,2010-01-12 15:57:00,2.0,18102.0,United Kingdom,450.0
494243,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,225,2010-01-12 15:57:00,2.0,18102.0,United Kingdom,450.0
494243,21552,CERAMIC BIRDHOUSE BLACK ROSE  LARGE,75,2010-01-12 15:57:00,4.0,18102.0,United Kingdom,300.0
494243,21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,104,2010-01-12 15:57:00,4.0,18102.0,United Kingdom,416.0
494243,21550,CERAMIC BIRDHOUSE CRESTED TIT LARGE,120,2010-01-12 15:57:00,4.0,18102.0,United Kingdom,480.0
494243,21554,CERAMIC BIRDHOUSE RED ROOF LARGE,120,2010-01-12 15:57:00,4.0,18102.0,United Kingdom,480.0
494243,21444,BLUE CHALET BIRDFEEDER,208,2010-01-12 15:57:00,2.5,18102.0,United Kingdom,520.0
494243,21443,OLIVE CHALET BIRDFEEDER,208,2010-01-12 15:57:00,2.5,18102.0,United Kingdom,520.0
494243,21338,MARAKESH LANTERN SMALL ,163,2010-01-12 15:57:00,4.0,18102.0,United Kingdom,652.0
494243,84767,ZINC POLICE BOX LANTERN,187,2010-01-12 15:57:00,4.0,18102.0,United Kingdom,748.0
494243,21324,HANGING MEDINA LANTERN SMALL,312,2010-01-12 15:57:00,2.0,18102.0,United Kingdom,624.0
494243,21323,HANGING MEDINA LANTERN LARGE,300,2010-01-12 15:57:00,2.8,18102.0,United Kingdom,840.0
494243,21728,METAL MEDINA LANTERN ,204,2010-01-12 15:57:00,8.0,18102.0,United Kingdom,1632.0
494243,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,224,2010-01-12 15:57:00,2.0,18102.0,United Kingdom,448.0
494243,84792,ENCHANTED BIRD COATHANGER 5 HOOK,120,2010-01-12 15:57:00,2.8,18102.0,United Kingdom,336.0
494243,84830,LARGE ENGLISH ARBORETUM,100,2010-01-12 15:57:00,10.0,18102.0,United Kingdom,1000.0
494243,21896,POTTING SHED TWINE,216,2010-01-12 15:57:00,1.4,18102.0,United Kingdom,302.4
494243,21895,POTTING SHED SOW 'N' GROW SET,240,2010-01-12 15:57:00,1.4,18102.0,United Kingdom,336.0
494243,21893,POTTING SHED SEED TIN,120,2010-01-12 15:57:00,2.8,18102.0,United Kingdom,336.0
494243,21745,GAOLERS KEYS DECORATIVE GARDEN ,204,2010-01-12 15:57:00,2.0,18102.0,United Kingdom,408.0
494243,21549,CERAMIC BIRDHOUSE RED ROOF SMALL,240,2010-01-12 15:57:00,2.0,18102.0,United Kingdom,480.0
494243,84838,ANT WHITE HIGH RISE BIRD BOX,45,2010-01-12 15:57:00,6.0,18102.0,United Kingdom,270.0
494244,22286,"DECORATION , WOBBLY RABBIT , METAL ",300,2010-01-12 16:02:00,1.0,18102.0,United Kingdom,300.0
494244,22285,"DECORATION HEN ON NEST, HANGING",300,2010-01-12 16:02:00,1.0,18102.0,United Kingdom,300.0
494244,22284,HEN HOUSE DECORATION,300,2010-01-12 16:02:00,1.0,18102.0,United Kingdom,300.0
494244,22282,12 EGG HOUSE PAINTED WOOD,160,2010-01-12 16:02:00,8.0,18102.0,United Kingdom,1280.0
494244,22281,EASTER TREE YELLOW BIRDS,160,2010-01-12 16:02:00,4.0,18102.0,United Kingdom,640.0
494244,22293,"SPRING DEC , HANGING CHICK  GREEN",300,2010-01-12 16:02:00,0.85,18102.0,United Kingdom,255.0
494244,22292,"SPRING DEC , HANGING CHICK  YELLOW",300,2010-01-12 16:02:00,0.85,18102.0,United Kingdom,255.0
494244,22291,"SPRING DEC , HANGING CHICK CREAM",300,2010-01-12 16:02:00,0.85,18102.0,United Kingdom,255.0
494244,22287,"DECORATION , WOBBLY CHICKEN, METAL ",300,2010-01-12 16:02:00,1.0,18102.0,United Kingdom,300.0
494244,22290,STANDING METAL RABBIT WITH EGG,300,2010-01-12 16:02:00,1.4,18102.0,United Kingdom,420.0
494244,22283,6 EGG HOUSE PAINTED WOOD,160,2010-01-12 16:02:00,5.85,18102.0,United Kingdom,936.0
494277,20969,RED FLORAL FELTCRAFT SHOULDER BAG,108,2010-01-13 10:32:00,3.39,14063.0,United Kingdom,366.12
494277,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,108,2010-01-13 10:32:00,3.39,14063.0,United Kingdom,366.12
494277,21832,CHOCOLATE CALCULATOR,200,2010-01-13 10:32:00,1.45,14063.0,United Kingdom,290.0
494348,M,Manual,1,2010-01-13 14:25:00,546.95,14156.0,EIRE,546.95
494351,M,Manual,1,2010-01-13 14:48:00,354.45,14277.0,France,354.45
494515,20679,EDWARDIAN PARASOL RED,60,2010-01-15 10:24:00,4.95,13694.0,United Kingdom,297.0
494641,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,192,2010-01-17 11:33:00,3.81,15413.0,United Kingdom,731.52
494641,82482,WOODEN PICTURE FRAME WHITE FINISH,144,2010-01-17 11:33:00,2.1,15413.0,United Kingdom,302.40000000000003
494641,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,120,2010-01-17 11:33:00,3.81,15413.0,United Kingdom,457.2
494643,72772,SET/4 SCENTED CANDLES IN RAMEKINS,284,2010-01-17 11:55:00,1.25,13694.0,United Kingdom,355.0
494643,20888,SET 3 JARDIN DE FEMME SCENT CANDLES,240,2010-01-17 11:55:00,1.25,13694.0,United Kingdom,300.0
494678,21527,RETRO SPOT TRADITIONAL TEAPOT ,60,2010-01-18 09:12:00,6.95,16684.0,United Kingdom,417.0
494678,21314,SMALL GLASS HEART TRINKET POT,144,2010-01-18 09:12:00,1.85,16684.0,United Kingdom,266.40000000000003
494678,22095,LADS ONLY TISSUE BOX,252,2010-01-18 09:12:00,1.06,16684.0,United Kingdom,267.12
494678,82482,WOODEN PICTURE FRAME WHITE FINISH,216,2010-01-18 09:12:00,2.1,16684.0,United Kingdom,453.6
494875,85099B,JUMBO BAG RED WHITE SPOTTY ,200,2010-01-19 12:31:00,1.65,17511.0,United Kingdom,330.0
495055,M,Manual,1,2010-01-20 14:46:00,756.85,14911.0,EIRE,756.85
495056,M,Manual,1,2010-01-20 14:50:00,756.85,14911.0,EIRE,756.85
495194,37410,BLACK AND WHITE PAISLEY FLOWER MUG,6012,2010-01-21 15:11:00,0.1,13902.0,Denmark,601.2
495194,16044,POP-ART FLUORESCENT PENS,6144,2010-01-21 15:11:00,0.06,13902.0,Denmark,368.64
495194,21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,2040,2010-01-21 15:11:00,0.3,13902.0,Denmark,612.0
495194,17109C,FLOWER FAIRY INCENSE ROSE,2520,2010-01-21 15:11:00,0.15,13902.0,Denmark,378.0
495194,17109B,FLOWER FAIRY INCENSE LAVENDER,3888,2010-01-21 15:11:00,0.15,13902.0,Denmark,583.1999999999999
495194,20759,CHRYSANTHEMUM POCKET BOOK ,5280,2010-01-21 15:11:00,0.1,13902.0,Denmark,528.0
495194,20758,ABSTRACT CIRCLES POCKET BOOK,4800,2010-01-21 15:11:00,0.1,13902.0,Denmark,480.0
495194,20757,RED DAISY POCKET BOOK ,4800,2010-01-21 15:11:00,0.1,13902.0,Denmark,480.0
495194,20756,GREEN FERN POCKET BOOK,5280,2010-01-21 15:11:00,0.1,13902.0,Denmark,528.0
495194,20755,BLUE PAISLEY POCKET BOOK,4320,2010-01-21 15:11:00,0.1,13902.0,Denmark,432.0
495194,20991,JAZZ HEARTS MAGNETIC MEMO PAD,6768,2010-01-21 15:11:00,0.1,13902.0,Denmark,676.8000000000001
495194,20993,JAZZ HEARTS MEMO PAD,9312,2010-01-21 15:11:00,0.1,13902.0,Denmark,931.2
495228,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,180,2010-01-22 08:28:00,2.1,14646.0,Netherlands,378.0
495228,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,180,2010-01-22 08:28:00,2.1,14646.0,Netherlands,378.0
495228,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,144,2010-01-22 08:28:00,2.55,14646.0,Netherlands,367.2
495228,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,144,2010-01-22 08:28:00,2.55,14646.0,Netherlands,367.2
495228,22294,HEART FILIGREE DOVE  SMALL,288,2010-01-22 08:28:00,1.06,14646.0,Netherlands,305.28000000000003
495228,85123A,WHITE HANGING HEART T-LIGHT HOLDER,480,2010-01-22 08:28:00,2.55,14646.0,Netherlands,1224.0
495228,21390,FILIGRIS HEART WITH BUTTERFLY,288,2010-01-22 08:28:00,1.06,14646.0,Netherlands,305.28000000000003
495228,22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",384,2010-01-22 08:28:00,1.45,14646.0,Netherlands,556.8
495228,22285,"DECORATION HEN ON NEST, HANGING",288,2010-01-22 08:28:00,1.45,14646.0,Netherlands,417.59999999999997
495235,M,Manual,1,2010-01-22 09:40:00,1193.89,14156.0,EIRE,1193.89
495240,21314,SMALL GLASS HEART TRINKET POT,300,2010-01-22 10:09:00,1.85,17949.0,United Kingdom,555.0
495276,20786,BLACK RETRO BAR STOOL,12,2010-01-22 11:28:00,35.95,14063.0,United Kingdom,431.40000000000003
495276,20785,FUSCHIA RETRO BAR STOOL,12,2010-01-22 11:28:00,35.95,14063.0,United Kingdom,431.40000000000003
495591,21429,RED GINGHAM ROSE JEWELLERY BOX,288,2010-01-26 10:25:00,1.65,14646.0,Netherlands,475.2
495591,21035,SET/2 RED SPOTTY TEA TOWELS ,200,2010-01-26 10:25:00,2.55,14646.0,Netherlands,509.99999999999994
495591,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",120,2010-01-26 10:25:00,4.25,14646.0,Netherlands,510.0
495591,85232B,SET/3 RUSSIAN DOLL STACKING TINS,312,2010-01-26 10:25:00,4.95,14646.0,Netherlands,1544.4
495591,85099B,JUMBO BAG RED WHITE SPOTTY ,400,2010-01-26 10:25:00,1.65,14646.0,Netherlands,660.0
495591,84406B,CREAM CUPID HEARTS COAT HANGER,128,2010-01-26 10:25:00,2.75,14646.0,Netherlands,352.0
495591,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,144,2010-01-26 10:25:00,3.75,14646.0,Netherlands,540.0
495591,20725,LUNCH BAG RED SPOTTY,200,2010-01-26 10:25:00,1.45,14646.0,Netherlands,290.0
495591,20712,JUMBO BAG WOODLAND ANIMALS,400,2010-01-26 10:25:00,1.65,14646.0,Netherlands,660.0
495591,21122,SET/10 PINK SPOTTY PARTY CANDLES,288,2010-01-26 10:25:00,1.06,14646.0,Netherlands,305.28000000000003
495591,21124,SET/10 BLUE SPOTTY PARTY CANDLES,288,2010-01-26 10:25:00,1.06,14646.0,Netherlands,305.28000000000003
495591,21121,SET/10 RED SPOTTY PARTY CANDLES,576,2010-01-26 10:25:00,1.06,14646.0,Netherlands,610.5600000000001
495591,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,144,2010-01-26 10:25:00,3.75,14646.0,Netherlands,540.0
495591,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,144,2010-01-26 10:25:00,3.75,14646.0,Netherlands,540.0
495591,21218,RED SPOTTY BISCUIT TIN,120,2010-01-26 10:25:00,3.25,14646.0,Netherlands,390.0
495591,85232D,SET/3 DECOUPAGE STACKING TINS,72,2010-01-26 10:25:00,4.25,14646.0,Netherlands,306.0
495591,21936,RED/WHITE SPOT PICNIC BAG,100,2010-01-26 10:25:00,2.95,14646.0,Netherlands,295.0
495591,22090,PAPER BUNTING RETRO SPOTS,200,2010-01-26 10:25:00,2.95,14646.0,Netherlands,590.0
495591,20726,LUNCH BAG WOODLAND,200,2010-01-26 10:25:00,1.65,14646.0,Netherlands,330.0
495591,40018F,CHERRY DESIGN PAPERLANTERNS,320,2010-01-26 10:25:00,1.95,14646.0,Netherlands,624.0
495591,21929,JUMBO BAG PINK VINTAGE PAISLEY,200,2010-01-26 10:25:00,1.65,14646.0,Netherlands,330.0
