Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,churn,frequency_decay,recency_cliff,segment,dbscan_cluster,gmm_segment,segment_probability
12792.0,170,23,413.34,2,2,2,222,1,0.1345029239766081,1,1,0,2,0.9990580239651535
12793.0,7,27,471.85,5,2,3,523,0,3.375,0,2,0,2,0.549843131399565
12796.0,264,7,381.0,1,1,2,112,1,0.0264150943396226,1,1,0,2,0.9984780919990653
12797.0,1,32,531.28,5,3,3,533,0,16.0,0,2,0,2,0.5066550699958251
12798.0,57,25,1533.89,3,2,4,324,0,0.4310344827586206,0,2,0,0,0.8553808591049368
12799.0,165,15,219.35,2,2,1,221,1,0.0903614457831325,1,1,0,2,0.9991359506451853
12800.0,106,34,584.25,2,3,3,233,1,0.3177570093457944,1,2,0,2,0.8794622592359881
12801.0,113,51,1031.87,2,3,4,234,1,0.4473684210526316,1,2,0,0,0.8907476994077472
12802.0,78,114,1937.84,2,4,4,244,0,1.4430379746835442,1,2,0,0,0.9652242501237106
12803.0,29,55,1092.81,4,3,4,434,0,1.8333333333333333,0,2,0,0,0.9325011093543166
12804.0,101,67,327.02,2,4,2,242,1,0.6568627450980392,1,2,0,0,0.969507942201602
12805.0,17,58,1434.95,4,3,4,434,0,3.2222222222222223,0,2,0,0,0.8188794741566561
12806.0,71,67,2878.96,2,4,5,245,0,0.9305555555555556,1,2,0,5,0.5407846636108394
12807.0,18,18,269.95,4,2,2,422,0,0.9473684210526316,0,2,0,2,0.6048998336822453
12808.0,4,26,422.45,5,2,2,522,0,5.2,0,2,0,2,0.5940464558985296
12809.0,189,63,1220.98,1,4,4,144,1,0.331578947368421,1,1,0,1,0.819138264634473
12810.0,170,32,534.99,2,3,3,233,1,0.1871345029239766,1,1,0,2,0.9984614997227701
12811.0,14,25,519.05,5,2,3,523,0,1.6666666666666667,0,2,0,0,0.4943134282146741
12813.0,137,45,1687.8,2,3,4,234,1,0.3260869565217391,1,2,0,0,0.5458220909360311
12817.0,35,21,524.94,4,2,3,423,0,0.5833333333333334,0,2,0,0,0.5450914434345923
12819.0,94,19,540.52,2,2,3,223,1,0.2,1,2,0,2,0.8019358029276606
12820.0,33,104,1705.6,4,4,4,444,0,3.0588235294117645,0,2,0,0,0.6424058186601797
12821.0,247,7,128.07999999999998,1,1,1,111,1,0.0282258064516129,1,1,0,2,0.9992672683448389
12823.0,30,13,4742.0,4,1,5,415,0,0.4193548387096774,0,2,0,5,0.8651193414974093
12825.0,157,24,518.63,2,2,3,223,1,0.1518987341772152,1,1,0,2,0.9979318283048503
12826.0,1,77,1460.57,5,4,4,544,0,38.5,0,2,0,0,0.821847888366189
12829.0,186,8,92.3,1,1,1,111,1,0.0427807486631016,1,1,0,2,0.9988802748300083
12831.0,99,13,236.06,2,1,2,212,1,0.13,1,2,0,2,0.9501623584331551
12835.0,54,630,6018.67,3,5,5,355,0,11.454545454545457,0,0,0,1,0.999998338585362
12836.0,25,243,3933.61,4,5,5,455,0,9.346153846153848,0,0,0,5,0.972866766678319
12837.0,205,80,554.31,1,4,3,143,1,0.3883495145631068,1,1,0,1,0.9527197660570967
12838.0,9,304,2692.9,5,5,5,555,0,30.4,0,0,0,5,0.9665219523153784
12839.0,3,270,4344.21,5,5,5,555,0,67.5,0,0,0,5,0.9473571736679187
12840.0,73,65,1299.6,2,4,4,244,0,0.8783783783783784,1,2,0,0,0.9955444187586421
12841.0,5,283,3514.08,5,5,5,555,0,47.16666666666666,0,0,0,5,0.9680363268513401
12842.0,40,14,799.0,3,1,3,313,0,0.3414634146341463,0,2,0,0,0.9333226402011977
12843.0,18,122,4664.85,4,4,5,445,0,6.421052631578948,0,2,0,5,0.9667448167577514
12844.0,78,51,322.64,2,3,2,232,0,0.6455696202531646,1,2,0,0,0.9010626845138522
12846.0,318,1,15.58,1,1,1,111,1,0.0031347962382445,1,1,0,2,0.999575655708625
12847.0,23,35,765.36,4,3,3,433,0,1.4583333333333333,0,2,0,0,0.8201136004854037
12848.0,311,16,208.0,1,2,1,121,1,0.0512820512820512,1,1,0,2,0.9997973497930528
12849.0,17,97,2039.67,4,4,4,444,0,5.388888888888889,0,2,0,5,0.7065295114494599
12850.0,81,2,330.0,2,1,2,212,0,0.024390243902439,1,2,0,2,0.7430240379262898
12851.0,113,30,148.95,2,2,1,221,1,0.2631578947368421,1,2,0,2,0.923497275522892
12853.0,57,73,1846.8,3,4,4,344,0,1.2586206896551724,0,2,0,0,0.9098793105776339
12854.0,197,160,1633.22,1,5,4,154,1,0.8080808080808081,1,1,0,1,0.9999703429700797
12855.0,8,67,612.84,5,4,3,543,0,7.444444444444445,0,2,0,0,0.9156637204020386
12857.0,72,76,2577.85,2,4,5,245,0,1.0410958904109588,1,2,0,5,0.3719289087122929
12858.0,19,50,151.73,4,3,1,431,0,2.5,0,2,0,0,0.9109477841773254
12859.0,94,21,575.1,2,2,3,223,1,0.2210526315789473,1,2,0,2,0.7685957795482693
12860.0,329,17,55.47,1,2,1,121,1,0.0515151515151515,1,1,0,2,0.9997460060769622
12861.0,255,4,68.25,1,1,1,111,1,0.015625,1,1,0,2,0.9991438681987037
12862.0,61,133,1008.32,3,5,4,354,0,2.1451612903225805,1,2,0,0,0.5037927338676951
12863.0,15,43,2271.35,5,3,5,535,0,2.6875,0,2,0,5,0.9823526769952513
12864.0,144,4,152.45,2,1,1,211,1,0.0275862068965517,1,2,0,2,0.997854573179822
12865.0,14,100,1755.24,5,4,4,544,0,6.666666666666667,0,2,0,0,0.5095416296668783
12866.0,110,37,668.23,2,3,3,233,1,0.3333333333333333,1,2,0,2,0.8395400808042794
12867.0,33,525,3876.47,4,5,5,455,0,15.441176470588236,0,0,0,1,0.9895355335631126
12868.0,9,39,640.0,5,3,3,533,0,3.9,0,2,0,0,0.6748128357611722
12869.0,317,37,337.67,1,3,2,132,1,0.1163522012578616,1,1,0,2,0.999619626502539
12870.0,2,95,1662.05,5,4,4,544,0,31.666666666666668,0,2,0,0,0.6283349792245314
12871.0,75,7,363.38,2,1,2,212,0,0.0921052631578947,1,2,0,2,0.7300603147458856
12872.0,1,372,3078.37,5,5,5,555,0,186.0,0,0,0,5,0.8212505192998076
12873.0,33,31,1653.3,4,2,4,424,0,0.9117647058823528,0,2,0,5,0.5397038709111448
12874.0,21,49,933.42,4,3,3,433,0,2.227272727272727,0,2,0,0,0.9159851465523349
12875.0,107,6,1013.76,2,1,4,214,1,0.0555555555555555,1,2,0,0,0.9396989387418556
12876.0,30,86,1850.57,4,4,4,444,0,2.774193548387097,0,2,0,0,0.5986167191691362
12877.0,37,123,1419.4,3,4,4,344,0,3.236842105263158,0,2,0,5,0.5253375432509391
12880.0,17,36,640.13,4,3,3,433,0,2.0,0,2,0,0,0.6741996657357673
12887.0,19,13,222.4,4,1,1,411,0,0.65,0,2,0,2,0.6167976813157119
12889.0,17,27,365.66,4,2,2,422,0,1.5,0,2,0,2,0.5302811050281444
12890.0,23,57,336.8,4,3,2,432,0,2.375,0,2,0,0,0.9156689369062678
12891.0,94,9,488.5,2,1,3,213,1,0.0947368421052631,1,2,0,2,0.7541341464435686
12892.0,32,18,263.38,4,2,2,422,0,0.5454545454545454,0,2,0,2,0.6013396891097397
12894.0,211,21,157.35,1,2,1,121,1,0.0990566037735849,1,1,0,2,0.9990005624017125
12896.0,366,1,-29.75,1,1,1,111,1,0.0027247956403269,1,1,0,2,0.9998427321527352
12897.0,17,10,297.75,4,1,2,412,0,0.5555555555555556,0,2,0,2,0.6037521286969558
12898.0,99,32,310.96000000000004,2,3,2,232,1,0.32,1,2,0,2,0.8816829226415746
12899.0,49,17,366.4,3,2,2,322,0,0.34,0,2,0,2,0.6377049121342274
12900.0,58,13,340.33,3,1,2,312,0,0.2203389830508474,0,2,0,2,0.6893177065001749
12903.0,64,41,833.53,3,3,3,333,0,0.6307692307692307,1,2,0,0,0.8854150253211474
12905.0,212,55,1011.82,1,3,4,134,1,0.2582159624413145,1,1,0,2,0.8754909295683734
12907.0,31,29,440.36,4,2,2,422,0,0.90625,0,2,0,0,0.49323479145135607
12908.0,16,3,1026.0,4,1,4,414,0,0.1764705882352941,0,2,0,0,0.7049382939094136
12909.0,58,72,905.94,3,4,3,343,0,1.2203389830508475,0,2,0,0,0.983459231172403
12910.0,15,63,2671.98,5,4,5,545,0,3.9375,0,2,0,5,0.9931710172656683
12911.0,187,248,1680.47,1,5,4,154,1,1.319148936170213,1,1,0,1,0.9999999999955085
12913.0,4,46,4217.2300000000005,5,3,5,535,0,9.2,0,2,0,5,0.9591025377912069
12914.0,36,9,223.98,3,1,1,311,0,0.2432432432432432,0,2,0,2,0.6244265146019251
12915.0,8,59,721.2,5,3,3,533,0,6.555555555555555,0,2,0,0,0.9056327237541074
12916.0,78,77,1647.87,2,4,4,244,0,0.9746835443037974,1,2,0,0,0.9921479194557671
12917.0,36,51,3735.5,3,3,5,335,0,1.3783783783783785,0,2,0,5,0.970991718300277
12918.0,262,3,-10953.5,1,1,1,111,1,0.0114068441064638,1,1,0,1,1.0
12920.0,207,32,323.86,1,3,2,132,1,0.1538461538461538,1,1,0,2,0.9988698251505201
12921.0,2,871,18249.71,5,5,5,555,0,290.3333333333333,0,0,-1,4,0.998572749398488
12923.0,26,33,612.9,4,3,3,433,0,1.2222222222222223,0,2,0,0,0.647093068147854
12924.0,28,45,1493.2,4,3,4,434,0,1.5517241379310345,0,2,0,0,0.7669427658769697
12925.0,228,5,35.28,1,1,1,111,1,0.0218340611353711,1,1,0,2,0.9988153065770041
12926.0,47,274,1548.46,3,5,4,354,0,5.708333333333333,0,0,0,5,0.896536762664615
12927.0,30,11,197.31,4,1,1,411,0,0.3548387096774194,0,2,0,2,0.613851923584986
12928.0,14,95,2242.19,5,4,5,545,0,6.333333333333333,0,2,0,5,0.871351800794543
12931.0,16,180,37836.86,4,5,5,455,0,10.588235294117649,0,0,-1,4,0.9999999999999254
12932.0,175,95,1698.56,2,4,4,244,1,0.5397727272727273,1,1,0,1,0.94683278156198
12933.0,16,193,1021.0,4,5,4,454,0,11.352941176470589,0,2,0,5,0.9927330049052584
12934.0,372,2,181.65,1,1,1,111,1,0.0053619302949061,1,1,0,2,0.9998795133796082
12935.0,10,130,2025.56,5,5,4,554,0,11.818181818181818,0,2,0,5,0.8905376265159721
12937.0,99,97,1593.34,2,4,4,244,1,0.97,1,2,0,0,0.9822229786278298
12939.0,15,39,13683.0,5,3,5,535,0,2.4375,0,2,0,4,0.5372010618225797
12941.0,360,27,377.49,1,2,2,122,1,0.074792243767313,1,1,0,2,0.9999298375704263
12942.0,1,16,258.75,5,2,2,522,0,8.0,0,2,0,2,0.6765194561537394
12943.0,29,26,492.75,4,2,3,423,0,0.8666666666666667,0,2,0,0,0.499796323207415
12945.0,292,28,437.16,1,2,2,122,1,0.0955631399317406,1,1,0,2,0.9996508666937312
12946.0,72,20,324.45,2,2,2,222,0,0.273972602739726,1,2,0,2,0.79013014455281
12947.0,9,17,304.04,5,2,2,522,0,1.7,0,2,0,2,0.64025418528108
12948.0,366,9,252.48,1,1,2,112,1,0.0245231607629427,1,1,0,2,0.9999126404745984
12949.0,18,506,11247.98,4,5,5,455,0,26.63157894736842,0,0,0,1,0.9550390645671746
12951.0,10,136,2122.35,5,5,5,555,0,12.363636363636363,0,2,0,5,0.9371580008438304
12953.0,158,31,498.96,2,2,3,223,1,0.1949685534591195,1,1,0,2,0.9982217462822761
12954.0,274,10,162.45,1,1,1,111,1,0.0363636363636363,1,1,0,2,0.9995480639564627
12956.0,320,23,413.82,1,2,2,122,1,0.0716510903426791,1,1,0,2,0.9997954085008406
12957.0,177,256,4649.38,2,5,5,255,1,1.4382022471910112,1,1,0,1,0.999999999998848
12958.0,36,57,539.49,3,3,3,333,0,1.5405405405405406,0,2,0,0,0.9253684122014428
12959.0,120,9,133.35,2,1,1,211,1,0.0743801652892562,1,2,0,2,0.9892307058931294
12960.0,49,70,1322.07,3,4,4,344,0,1.4,0,2,0,0,0.9631531764061181
12961.0,15,40,211.99,5,3,1,531,0,2.5,0,2,0,0,0.8629258559230732
12963.0,1,101,1671.76,5,4,4,544,0,50.5,0,2,0,0,0.5766538867273663
12964.0,73,26,132.24,2,2,1,221,0,0.3513513513513513,1,2,0,2,0.589133842509915
12967.0,7,61,2646.02,5,3,5,535,0,7.625,0,2,0,5,0.9912194076377423
12969.0,238,5,122.45,1,1,1,111,1,0.0209205020920502,1,1,0,2,0.999109867301472
12970.0,16,232,1072.73,4,5,4,454,0,13.647058823529411,0,2,0,5,0.9877418838412312
12971.0,2,121,4552.4800000000005,5,4,5,545,0,40.333333333333336,0,2,0,5,0.9647263647131533
12972.0,49,85,1115.95,3,4,4,344,0,1.7,0,2,0,0,0.9560647133950572
12973.0,49,6,385.55,3,1,2,312,0,0.12,0,2,0,0,0.4971437626735888
12974.0,201,24,264.15,1,2,2,122,1,0.1188118811881188,1,1,0,2,0.9991914684562181
12975.0,66,118,1993.99,3,4,4,344,0,1.7611940298507462,1,2,0,0,0.8948155846973237
12976.0,14,132,2417.78,5,5,5,555,0,8.8,0,2,0,5,0.9682731505478482
12977.0,137,50,478.39,2,3,3,233,1,0.3623188405797101,1,2,0,2,0.9527987270321477
12978.0,21,164,2496.07,4,5,5,455,0,7.454545454545454,0,2,0,5,0.9918367448207756
12979.0,365,57,479.54,1,3,3,133,1,0.1557377049180328,1,1,0,2,0.9985113971801952
12980.0,15,35,8817.33,5,3,5,535,0,2.1875,0,2,0,1,0.8314511355658866
12982.0,24,180,2184.92,4,5,5,455,0,7.2,0,2,0,5,0.9933494240768668
12983.0,234,30,490.08,1,2,3,123,1,0.1276595744680851,1,1,0,2,0.9991300629334633
12986.0,38,142,1991.59,3,5,4,354,0,3.641025641025641,0,2,0,5,0.8629383594390917
12987.0,56,38,753.51,3,3,3,333,0,0.6666666666666666,0,2,0,0,0.8110192364043606
12989.0,60,37,5992.29,3,3,5,335,0,0.6065573770491803,0,2,0,1,0.9715667969502163
12990.0,53,14,546.0,3,1,3,313,0,0.2592592592592592,0,2,0,0,0.6301232128604862
12991.0,25,14,261.06,4,1,2,412,0,0.5384615384615384,0,2,0,2,0.6145706273276147
12992.0,361,6,93.35,1,1,1,111,1,0.0165745856353591,1,1,0,2,0.9998986723180339
12993.0,59,55,776.5,3,3,3,333,0,0.9166666666666666,0,2,0,0,0.9253910187505106
12996.0,11,22,355.5,5,2,2,522,0,1.8333333333333333,0,2,0,2,0.6037450824750533
12997.0,24,54,867.1700000000001,4,3,3,433,0,2.16,0,2,0,0,0.9132317906514903
12998.0,128,61,897.38,2,3,3,233,1,0.4728682170542636,1,2,0,0,0.5343233737507527
13000.0,206,34,430.15,1,3,2,132,1,0.1642512077294686,1,1,0,2,0.9988952898921543
13001.0,40,689,14338.13,3,5,5,355,0,16.804878048780488,0,0,0,1,0.9999994215140319
13002.0,52,16,293.18,3,2,2,322,0,0.3018867924528302,0,2,0,2,0.6819734017818273
13004.0,22,448,5530.56,4,5,5,455,0,19.47826086956522,0,0,0,1,0.923281452311955
13005.0,63,31,466.08,3,2,2,322,0,0.484375,1,2,0,2,0.5956561755736232
13007.0,215,11,175.25,1,1,1,111,1,0.0509259259259259,1,1,0,2,0.9992238688393613
13008.0,33,24,364.81,4,2,2,422,0,0.7058823529411765,0,2,0,2,0.5604978627650875
13009.0,308,4,234.0,1,1,2,112,1,0.0129449838187702,1,1,0,2,0.9995225924658686
13010.0,10,12,330.12,5,1,2,512,0,1.0909090909090908,0,2,0,2,0.6212274526323046
13011.0,8,3,50.55,5,1,1,511,0,0.3333333333333333,0,2,0,2,0.565792404183578
13012.0,65,68,1279.56,3,4,4,344,0,1.0303030303030305,1,2,0,0,0.9917085729809183
13013.0,7,335,7814.83,5,5,5,555,0,41.875,0,0,0,1,0.9079892690595246
13014.0,63,118,1855.4,3,4,4,344,0,1.84375,1,2,0,0,0.89406795351892
13015.0,64,183,3119.44,3,5,5,355,0,2.815384615384616,1,2,0,5,0.7294963996196911
13018.0,37,147,2470.06,3,5,5,355,0,3.8684210526315774,0,2,0,5,0.9619730590201042
13019.0,15,57,1212.95,5,3,4,534,0,3.5625,0,2,0,0,0.8969006042555276
13020.0,184,42,606.96,1,3,3,133,1,0.227027027027027,1,1,0,2,0.9972124355597329
13021.0,1,132,2201.98,5,5,5,555,0,66.0,0,2,0,5,0.9345096192267819
13022.0,65,5,65.3,3,1,1,311,0,0.0757575757575757,1,2,0,2,0.7372904064579318
13023.0,164,36,759.13,2,3,3,233,1,0.2181818181818181,1,1,0,2,0.9905066989980444
13024.0,100,34,535.42,2,3,3,233,1,0.3366336633663366,1,2,0,2,0.859591857035466
13025.0,367,13,323.39,1,1,2,112,1,0.0353260869565217,1,1,0,2,0.9999186539921439
13026.0,124,43,753.97,2,3,3,233,1,0.344,1,2,0,2,0.8657677744779804
13027.0,21,64,10236.0,4,4,5,445,0,2.909090909090909,0,2,0,1,0.9737392585153627
13029.0,10,7,679.8,5,1,3,513,0,0.6363636363636364,0,2,0,0,0.8785165131171317
13030.0,4,60,427.74,5,3,2,532,0,12.0,0,2,0,0,0.925902287164314
13031.0,43,435,3419.27,3,5,5,355,0,9.886363636363637,0,0,0,1,0.8533460838638842
13032.0,28,144,1821.07,4,5,4,454,0,4.965517241379311,0,2,0,5,0.9175627832740928
13033.0,65,2,30.0,3,1,1,311,0,0.0303030303030303,1,2,0,2,0.7185431553621656
13034.0,5,18,279.91,5,2,2,522,0,3.0,0,2,0,2,0.6502229919330879
13035.0,67,15,442.32,3,2,2,322,0,0.2205882352941176,1,2,0,2,0.6624369029025041
13036.0,320,6,307.1,1,1,2,112,1,0.0186915887850467,1,1,0,2,0.9995544847503685
13037.0,35,193,2961.48,4,5,5,455,0,5.361111111111111,0,2,0,5,0.9860908661927505
13039.0,220,55,1010.73,1,3,4,134,1,0.248868778280543,1,1,0,2,0.8812258363739468
13041.0,86,35,799.13,2,3,3,233,0,0.4022988505747126,1,2,0,0,0.7223741743267336
13042.0,220,200,1522.79,1,5,4,154,1,0.9049773755656108,1,1,0,1,0.9999999988799804
13044.0,128,388,4263.7300000000005,2,5,5,255,1,3.007751937984496,1,0,0,1,0.9999999979464658
13045.0,37,27,503.64,3,2,3,323,0,0.7105263157894737,0,2,0,0,0.5096086294055958
13046.0,92,21,319.94,2,2,2,222,1,0.2258064516129032,1,2,0,2,0.9097307110984841
13047.0,9,246,5387.62,5,5,5,555,0,24.6,0,0,0,5,0.859612249684529
13048.0,72,136,2229.25,2,5,5,255,0,1.8630136986301369,1,2,0,0,0.7646475689074514
13049.0,25,14,727.46,4,1,3,413,0,0.5384615384615384,0,2,0,0,0.8842273228993188
13050.0,2,625,6137.83,5,5,5,555,0,208.3333333333333,0,0,0,1,0.7639202223253869
13051.0,214,4,155.8,1,1,1,111,1,0.0186046511627906,1,1,0,2,0.9988772322855944
13052.0,56,235,2820.38,3,5,5,355,0,4.12280701754386,0,0,0,5,0.8532450182498548
13053.0,257,17,127.65,1,2,1,121,1,0.065891472868217,1,1,0,2,0.9993845051527872
13054.0,318,1,-14.0,1,1,1,111,1,0.0031347962382445,1,1,0,2,0.9995352700587179
13055.0,45,80,1090.55,3,4,4,344,0,1.7391304347826086,0,2,0,0,0.9522049677899016
13056.0,187,19,209.48,1,2,1,121,1,0.101063829787234,1,1,0,2,0.9991745910843336
13057.0,166,43,540.74,2,3,3,233,1,0.2574850299401197,1,1,0,2,0.996700654586461
13059.0,49,197,2089.22,3,5,5,355,0,3.94,0,2,0,5,0.9622526630230602
13063.0,116,12,188.4,2,1,1,211,1,0.1025641025641025,1,2,0,2,0.985384595504679
13064.0,186,25,561.25,1,2,3,123,1,0.1336898395721925,1,1,0,2,0.9981841340707633
13065.0,9,63,1050.1,5,4,4,544,0,6.3,0,2,0,0,0.9178367360932592
13067.0,45,17,393.05,3,2,2,322,0,0.3695652173913043,0,2,0,2,0.6008239989754718
13069.0,5,693,5029.650000000001,5,5,5,555,0,115.5,0,0,0,4,0.50975680607372
13070.0,95,26,515.1,2,2,3,223,1,0.2708333333333333,1,2,0,2,0.8580127338475866
13071.0,248,12,129.22,1,1,1,111,1,0.0481927710843373,1,1,0,2,0.9993647457183272
13073.0,47,27,418.08,3,2,2,322,0,0.5625,0,2,0,2,0.5622554513431538
13074.0,147,30,1362.84,2,2,4,224,1,0.2027027027027027,1,1,0,1,0.5915699411743769
13076.0,93,9,135.4,2,1,1,211,1,0.0957446808510638,1,2,0,2,0.9281006295253097
13077.0,2,242,2310.9,5,5,5,555,0,80.66666666666667,0,0,0,5,0.9872211948388372
13078.0,2,475,16451.55,5,5,5,555,0,158.33333333333334,0,0,0,4,0.675726618805587
13079.0,53,11,199.08,3,1,1,311,0,0.2037037037037037,0,2,0,2,0.6966857783209295
13080.0,37,14,202.75,3,1,1,311,0,0.3684210526315789,0,2,0,2,0.6190116651051009
13081.0,7,1369,30363.67,5,5,5,555,0,171.125,0,3,-1,4,0.9999999999999982
13082.0,60,59,3673.44,3,3,5,335,0,0.9672131147540984,0,2,0,5,0.748654292682286
13083.0,61,4,91.68,3,1,1,311,0,0.064516129032258,1,2,0,2,0.7194845564109948
13084.0,123,4,116.45,2,1,1,211,1,0.032258064516129,1,2,0,2,0.991061305180896
13085.0,56,63,1187.08,3,4,4,344,0,1.105263157894737,0,2,0,0,0.9837516278859526
13086.0,18,47,439.33,4,3,2,432,0,2.473684210526316,0,2,0,0,0.8335511326391514
13087.0,362,15,313.64,1,2,2,122,1,0.0413223140495867,1,1,0,2,0.9999232703174307
13088.0,53,20,236.11,3,2,2,322,0,0.3703703703703703,0,2,0,2,0.6522391528032052
13089.0,4,1581,55828.31,5,5,5,555,0,316.2,0,3,-1,4,1.0
13090.0,1,130,5081.89,5,5,5,555,0,65.0,0,2,0,5,0.9222859949311124
13091.0,365,98,-450.04,1,4,1,141,1,0.2677595628415301,1,1,0,1,1.0
13092.0,50,89,1547.5,3,4,4,344,0,1.7450980392156863,0,2,0,0,0.9284782949371752
13093.0,9,941,46332.26,5,5,5,555,0,94.1,0,3,-1,4,1.0
13094.0,4,8,505.8,5,1,3,513,0,1.6,0,2,0,0,0.6295926889978772
13096.0,30,1,419.7000000000001,4,1,2,412,0,0.032258064516129,0,2,0,0,0.6945399135099061
13097.0,24,605,6968.41,4,5,5,455,0,24.2,0,0,0,1,0.9961821610858372
13100.0,260,1,-1598.67,1,1,1,111,1,0.003831417624521,1,1,0,1,0.9999999999999813
13101.0,134,43,594.21,2,3,3,233,1,0.3185185185185185,1,2,0,2,0.973695493235411
13102.0,1,192,5103.83,5,5,5,555,0,96.0,0,0,0,5,0.9219756324087834
13103.0,73,25,465.7000000000001,2,2,2,222,0,0.3378378378378378,1,2,0,2,0.7195224709844061
13104.0,51,10,610.62,3,1,3,313,0,0.1923076923076923,0,2,0,0,0.8325233915119037
13105.0,72,1,72.0,2,1,1,211,0,0.0136986301369863,1,2,0,2,0.7863397519156781
13106.0,49,15,526.96,3,2,3,323,0,0.3,0,2,0,0,0.5889560293537173
13107.0,45,129,3585.55,3,5,5,355,0,2.8043478260869565,0,2,0,5,0.9622737692716982
13108.0,8,35,748.46,5,3,3,533,0,3.888888888888889,0,2,0,0,0.7689369023307333
13109.0,185,24,340.74,1,2,2,122,1,0.1290322580645161,1,1,0,2,0.9992211166400725
13110.0,73,108,1443.3000000000002,2,4,4,244,0,1.4594594594594594,1,2,0,0,0.9821912710674686
13111.0,354,12,321.88000000000005,1,1,2,112,1,0.0338028169014084,1,1,0,2,0.9998780768789203
13112.0,177,5,-5.44,2,1,1,211,1,0.0280898876404494,1,1,0,2,0.9981520014542484
13113.0,2,218,6090.25,5,5,5,555,0,72.66666666666667,0,0,0,5,0.6321912112668175
13114.0,366,16,234.38,1,2,2,122,1,0.0435967302452316,1,1,0,2,0.9999439378012616
13115.0,2,199,3168.82,5,5,5,555,0,66.33333333333333,0,2,0,5,0.9898903608357883
13117.0,1,113,1657.2,5,4,4,544,0,56.5,0,2,0,5,0.5582084879986909
13118.0,12,70,1209.1,5,4,4,544,0,5.384615384615385,0,2,0,0,0.887424804438244
13119.0,304,11,134.9,1,1,1,111,1,0.0360655737704918,1,1,0,2,0.999720814230796
13123.0,108,45,506.75,2,3,3,233,1,0.4128440366972477,1,2,0,2,0.8083022611055213
13124.0,21,63,916.12,4,4,3,443,0,2.863636363636364,0,2,0,0,0.9220078365540549
13125.0,159,21,158.57,2,2,1,221,1,0.13125,1,1,0,2,0.9985860832230096
13126.0,2,118,1846.18,5,4,4,544,0,39.333333333333336,0,2,0,5,0.7157752898419567
13128.0,267,1,263.5,1,1,2,112,1,0.003731343283582,1,1,0,2,0.9985177604722926
13129.0,88,11,233.25,2,1,2,212,0,0.1235955056179775,1,2,0,2,0.9063701500776444
13131.0,54,105,2240.47,3,4,5,345,0,1.9090909090909087,0,2,0,0,0.5872881887420249
13133.0,95,5,90.65,2,1,1,211,1,0.0520833333333333,1,2,0,2,0.9329544904003525
13134.0,38,23,681.65,3,2,3,323,0,0.5897435897435898,0,2,0,0,0.7857564376640681
13135.0,127,17,275.45,2,2,2,222,1,0.1328125,1,2,0,2,0.9933725172705146
13136.0,1,206,3532.42,5,5,5,555,0,103.0,0,0,0,5,0.9862309331939012
13137.0,22,737,4062.29,4,5,5,455,0,32.04347826086956,0,0,0,1,0.9359742195411769
13138.0,8,37,492.1,5,3,3,533,0,4.111111111111111,0,2,0,0,0.5810042258129982
13139.0,73,95,3138.04,2,4,5,245,0,1.2837837837837838,1,2,0,1,0.5654723207889668
13140.0,2,76,791.96,5,4,3,543,0,25.33333333333333,0,2,0,0,0.9070897941869193
13141.0,21,295,5150.83,4,5,5,455,0,13.409090909090908,0,0,0,5,0.8244538276885608
13143.0,218,24,399.2,1,2,2,122,1,0.1095890410958904,1,1,0,2,0.9992746874980322
13144.0,67,3,24.4,3,1,1,311,0,0.0441176470588235,1,2,0,2,0.7307586177746567
13145.0,8,4,805.0,5,1,3,513,0,0.4444444444444444,0,2,0,0,0.8703768580360953
13148.0,25,494,4775.12,4,5,5,455,0,19.0,0,0,0,1,0.9662541768281894
13150.0,106,9,435.02,2,1,2,212,1,0.0841121495327102,1,2,0,2,0.9136329907805391
13151.0,261,107,1261.32,1,4,4,144,1,0.4083969465648855,1,1,0,1,0.999922081987062
13152.0,53,138,2114.98,3,5,5,355,0,2.555555555555556,0,2,0,5,0.6158927454039874
13154.0,35,96,1609.29,4,4,4,444,0,2.6666666666666665,0,2,0,0,0.7665066783245797
13155.0,4,79,778.42,5,4,3,543,0,15.8,0,2,0,0,0.8871837753507692
13156.0,21,104,1586.54,4,4,4,444,0,4.727272727272728,0,2,0,0,0.5922432519916443
13157.0,45,164,3946.14,3,5,5,355,0,3.565217391304348,0,2,0,5,0.9416409219329296
13158.0,24,21,307.12,4,2,2,422,0,0.84,0,2,0,2,0.5813097510217179
13161.0,136,26,366.13,2,2,2,222,1,0.1897810218978102,1,2,0,2,0.9954807387705269
13162.0,16,161,7471.95,4,5,5,455,0,9.470588235294118,0,2,0,1,0.9114035220829663
13163.0,246,4,0.0,1,1,1,111,1,0.0161943319838056,1,1,0,2,0.998802493858924
13164.0,205,12,297.46000000000004,1,1,2,112,1,0.058252427184466,1,1,0,2,0.9991283877954702
13165.0,49,7,429.68,3,1,2,312,0,0.14,0,2,0,0,0.5534339056059893
13166.0,50,28,466.98,3,2,2,322,0,0.5490196078431373,0,2,0,2,0.5440726815184797
13167.0,26,16,333.82,4,2,2,422,0,0.5925925925925926,0,2,0,2,0.5993433098158195
13168.0,178,49,556.12,1,3,3,133,1,0.2737430167597765,1,1,0,2,0.9941871738422552
13169.0,198,5,127.2,1,1,1,111,1,0.0251256281407035,1,1,0,2,0.9988763149494779
